0x2000 {}
0x233d {16369,295,22,16,5,4,1}
0x233e {301,301,31,9,7,4,1}
0x233f {112,112,18,18,1,1,1,1}
0x2341 {8177,8177,15,15}
0x2342 {1846,1846,34,34}
0x2343 {14315,159,35,8,8}
0x2344 {7987,7987,17,17}
0x2345 {2032,140,18,8,5}
0x2346 {5447,125,4,4,4}
0x2347 {496,496,25,25,5,5}
0x2349 {5447,236,20,9,7}
0x234a {5447,150,24,6,6}
0x234b {253,253,19,19,4,4}
0x234c {4081,72,39,15,8}
0x234d {3542,3542,15,15,5,5}
0x234e {7651,7651,11,11,3,3}
0x234f {15827,134,37,5,5,4,1}
0x2351 {5447,271,21,16,5}
0x2352 {16369,150,15,15,5}
0x2353 {7798,7798,21,21,5,5}
0x2354 {451,451,32,11,8}
0x2355 {7147,7147,12,12,5,5}
0x2356 {2716,2716,33,33,7,7}
0x2357 {3241,191,20,4,4,4,2}
0x2358 {139,139,12,12,5}
0x2359 {2032,2032,20,20,6,6}
0x235a {7147,7147,28,28,5,5}
0x235b {113,113,17,7,5,2,2}
0x235c {1002,1002,16,16,4,4}
0x235d {196,196,17,10,5,2,2}
0x235e {1519,177,41,12,8,4,2}
0x235f {8177,8177,15,15,4,4,1,1}
0x2361 {241,241,34,11,5}
0x2362 {16369,229,47,12,6}
0x2363 {301,301,23,23,4,4}
0x2364 {14315,229,25,7,3}
0x2365 {496,496,21,21,5,5}
0x2366 {6127,6127,29,29,7,7}
0x2367 {16369,43,26,15,7,4,1}
0x2369 {8177,8177,29,29,5,5}
0x236a {7860,7860,15,15,7,7}
0x236b {113,113,113,10,6,2,2}
0x236c {8177,8177,41,41,3,3}
0x236d {16369,107,17,2,2,2,2}
0x236e {3556,58,46,8,7,2,2}
0x236f {154,154,5,5,5,5,1,1}
0x2371 {78,78,11,11,11,11}
0x2372 {301,301,18,18,4,4}
0x2373 {1351,311,35,13,9,6,1}
0x2374 {5320,5320,37,37,7,7}
0x2375 {367,25,10,10,5,2,2}
0x2376 {15827,229,27,21,9,2,2}
0x2377 {2653,2653,18,18,7,7,1,1}
0x2378 {7891,7891,29,29,4,4}
0x2379 {420,420,14,14,7,4,1}
0x237a {172,110,7,7,7,5,2}
0x237b {7860,7860,12,12,5,5,1,1}
0x237c {301,301,24,15,7,5,1}
0x237d {1939,1939,21,21,6,6,1,1}
0x237e {4078,4078,24,24,6,6,1,1}
0x237f {5447,36,36,14,1,1,1,1,1}
0x2381 {1006,1006,18,18}
0x2382 {8177,8177,17,17}
0x2383 {751,100,37,7,1}
0x2384 {496,496,32,32}
0x2385 {5341,95,33,7,5}
0x2386 {616,156,60,10,6}
0x2387 {875,875,14,14,1,1}
0x2389 {1057,1057,37,14,7}
0x238a {14315,166,27,18,6}
0x238b {7860,7860,15,15,6,6}
0x238c {14315,197,31,11,10}
0x238d {2621,2621,19,19,4,4}
0x238e {8174,8174,29,29,5,5}
0x238f {4081,272,15,15,1,1,1}
0x2391 {14315,286,25,9,9}
0x2392 {367,43,10,6,6}
0x2393 {916,916,23,23,4,4}
0x2394 {1351,311,25,13,5}
0x2395 {7860,7860,20,20,5,5}
0x2396 {8177,8177,28,28,4,4}
0x2397 {113,113,113,8,8,3,1}
0x2399 {2621,2621,10,10,4,4}
0x239a {5320,5320,24,24,6,6}
0x239b {5101,5101,20,18,5,5,1}
0x239c {8177,8177,23,23,5,5}
0x239d {28,28,10,10,7,7,1}
0x239e {2249,148,12,12,7,3,1}
0x239f {7606,7606,33,33,1,1,1,1}
0x23a1 {5447,179,6,6,6}
0x23a2 {11797,212,44,17,10}
0x23a3 {482,482,11,11,5,5}
0x23a4 {637,637,28,12,8}
0x23a5 {1891,1891,28,28,4,4}
0x23a6 {496,496,32,32,3,3}
0x23a7 {16369,375,27,5,5,3,1}
0x23a9 {1008,1008,22,22,5,5}
0x23aa {8177,8177,13,13,2,2}
0x23ab {1519,47,32,8,6,5,2}
0x23ac {1510,1510,4,4,4,4}
0x23ad {5101,212,6,6,6,2,2}
0x23ae {15827,47,39,8,8,3,2}
0x23af {8177,8177,5,5,5,5,1,1}
0x23b1 {8177,8177,19,19,7,7}
0x23b2 {358,358,28,28,5,5}
0x23b3 {14315,92,21,13,7,5,1}
0x23b4 {7651,7651,12,12,5,5}
0x23b5 {151,96,34,6,6,2,2}
0x23b6 {854,18,18,18,8,2,2}
0x23b7 {2032,2032,29,29,5,5,1,1}
0x23b8 {116,116,52,52,4,4}
0x23b9 {238,86,10,10,4,4,1}
0x23ba {5101,5101,33,18,4,3,2}
0x23bb {8177,8177,27,27,4,4,1,1}
0x23bc {1057,122,16,9,9,4,1}
0x23bd {7126,7126,11,11,6,6,1,1}
0x23be {1771,1771,22,22,7,7,1,1}
0x23bf {16369,125,31,7,1,1,1,1,1}
0x23c1 {14315,57,57,10,1}
0x23c2 {14315,74,21,8,5}
0x23c3 {8177,8177,18,18,1,1}
0x23c4 {5447,32,32,13,8}
0x23c5 {4074,4074,20,20,6,6}
0x23c6 {2541,2541,8,8,7,7}
0x23c7 {172,172,23,18,1,1,1}
0x23c9 {196,196,8,8,5,5}
0x23ca {1102,1102,18,18,4,4}
0x23cb {5341,115,21,11,5,3,1}
0x23cc {406,406,18,18,4,4}
0x23cd {5447,197,6,6,6,4,1}
0x23ce {301,71,30,15,6,3,1}
0x23cf {8176,8176,17,17,1,1,1,1}
0x23d1 {896,896,16,16,4,4}
0x23d2 {1510,1510,22,22,6,6}
0x23d3 {16369,209,13,13,5,3,1}
0x23d4 {3542,3542,34,34,4,4}
0x23d5 {301,111,30,4,4,4,2}
0x23d6 {14315,40,27,4,4,4,2}
0x23d7 {8177,8177,20,20,4,4,1,1}
0x23d9 {141,141,22,7,7,4,1}
0x23da {5447,148,29,19,6,4,2}
0x23db {238,238,35,35,5,5,1,1}
0x23dc {805,90,47,9,5,4,1}
0x23dd {8177,8177,29,29,5,5,1,1}
0x23de {2716,2716,20,20,4,4,1,1}
0x23df {13321,339,39,6,1,1,1,1,1}
0x23e1 {8177,8177,40,40,1,1}
0x23e2 {6496,6496,37,37,4,4}
0x23e3 {11797,219,32,9,1,1,1}
0x23e4 {1939,1939,20,20,4,4}
0x23e5 {14315,163,49,16,10,4,1}
0x23e6 {113,113,7,5,5,4,1}
0x23e7 {1246,1246,11,11,1,1,1,1}
0x23e9 {5447,7,7,7,7,5,1}
0x23ea {241,156,33,7,2,2,2}
0x23eb {8177,8177,18,18,5,5,1,1}
0x23ec {5447,342,30,4,4,4,1}
0x23ed {88,88,21,21,6,6,1,1}
0x23ee {7147,7147,27,27,6,6,1,1}
0x23ef {14315,186,32,12,1,1,1,1,1}
0x23f1 {571,571,34,12,1,1,1}
0x23f2 {16369,80,11,9,8,4,1}
0x23f3 {28,28,10,10,1,1,1,1}
0x23f4 {16369,220,12,12,10,4,1}
0x23f5 {7147,7147,11,11,4,4,1,1}
0x23f6 {490,490,22,22,7,7,1,1}
0x23f7 {16369,291,30,17,1,1,1,1,1}
0x23f8 {196,196,22,22,1,1,1}
0x23f9 {7606,7606,20,20,1,1,1,1}
0x23fa {7987,7987,36,36,2,2,1,1}
0x23fb {151,151,9,9,1,1,1,1,1}
0x23fc {1156,1156,17,17,1,1,1,1}
0x23fd {15827,227,67,15,1,1,1,1,1}
0x23fe {5447,55,20,15,1,1,1,1,1}
0x23ff {6127,6127,1,1,1,1,1,1,1,1}
0x2401 {8174,8174}
0x2402 {8177,8177}
0x2403 {3241,81,10}
0x2404 {52,52}
0x2405 {1176,96,34}
0x2406 {1691,1691,21}
0x2407 {8177,8177,17,17}
0x2409 {16369,232,46}
0x240a {1351,236,57}
0x240b {2716,2716,37,37}
0x240c {16369,289,17}
0x240d {3052,3052,10,10}
0x240e {2026,2026,18,18}
0x240f {5447,252,23,11,1}
0x2411 {259,51,37}
0x2412 {1939,1939,36}
0x2413 {8177,8177,36,36}
0x2414 {113,113,113}
0x2415 {112,112,16,16}
0x2416 {6127,6127,6,6}
0x2417 {15827,182,33,17,7}
0x2419 {451,451,16,16}
0x241a {7860,7860,24,24}
0x241b {5341,356,11,7,6}
0x241c {8177,8177,11,11}
0x241d {16369,79,16,16,6}
0x241e {147,147,16,16,12}
0x241f {2590,2590,30,30,1,1}
0x2421 {16369,71,30}
0x2422 {15827,43,16}
0x2423 {8174,8174,26,26}
0x2424 {14315,174,3}
0x2425 {7651,7651,22,22}
0x2426 {1008,1008,9,9}
0x2427 {196,196,22,10,10}
0x2429 {2032,2032,26,26}
0x242a {8177,8177,25,25}
0x242b {13321,139,39,9,6}
0x242c {1350,1350,11,11}
0x242d {16369,105,21,13,3}
0x242e {805,90,36,12,5}
0x242f {7147,7147,25,25,6,6}
0x2431 {7147,7147,21,21}
0x2432 {406,406,8,8}
0x2433 {16369,134,21,6,6}
0x2434 {8177,8177,20,20}
0x2435 {11797,164,23,16,6}
0x2436 {76,76,22,6,3}
0x2437 {112,112,6,6,6,6}
0x2439 {14315,199,9,9,8}
0x243a {15827,124,8,8,8}
0x243b {637,637,25,25,6,6}
0x243c {1519,165,15,15,6}
0x243d {4074,4074,9,9,6,6}
0x243e {2621,2621,19,19,7,7}
0x243f {16369,171,38,17,1,1,1}
0x2441 {16369,183,41}
0x2442 {1351,236,27}
0x2443 {7147,7147,21,21}
0x2444 {141,141,22}
0x2445 {6118,6118,37,37}
0x2446 {2373,2373,20,20}
0x2447 {113,113,40,20,5}
0x2449 {8177,8177,35,35}
0x244a {4078,4078,17,17}
0x244b {1351,311,25,15,8}
0x244c {3052,3052,16,16}
0x244d {14315,205,33,11,3}
0x244e {1939,1939,25,14,6}
0x244f {16,16,16,16,4,4}
0x2451 {2716,2716,12,12}
0x2452 {2653,2653,26,26}
0x2453 {5341,273,7,7,7}
0x2454 {854,854,12,12}
0x2455 {2249,153,33,13,7}
0x2456 {5101,103,26,11,6}
0x2457 {6127,6127,7,7,4,4}
0x2459 {5320,212,11,11,6}
0x245a {5341,183,38,9,6}
0x245b {266,266,11,11,6,6}
0x245c {5101,79,21,14,9}
0x245d {8177,8177,12,12,8,8}
0x245e {2032,2032,31,31,5,5}
0x245f {5447,91,17,15,9,4,1}
0x2461 {1771,1771,25,25}
0x2462 {8176,8176,13,13}
0x2463 {5447,267,39,19,4}
0x2464 {7651,7651,37,37}
0x2465 {5101,5101,21,8,7}
0x2466 {2032,294,9,9,8}
0x2467 {8174,8174,42,42,6,6}
0x2469 {916,56,12,8,6}
0x246a {14315,124,60,7,7}
0x246b {7891,7891,9,9,4,4}
0x246c {1771,163,22,6,3}
0x246d {1008,1008,24,24,3,3}
0x246e {8177,8177,9,9,5,5}
0x246f {11797,107,25,11,9,4,1}
0x2471 {16369,162,51,13,4}
0x2472 {113,113,113,13,8}
0x2473 {238,238,10,10,4,4}
0x2474 {571,571,48,13,10}
0x2475 {8177,8177,18,18,4,4}
0x2476 {8174,8174,25,25,6,6}
0x2477 {343,343,7,7,7,5,1}
0x2479 {110,110,21,21,6,6}
0x247a {91,91,8,8,4,4}
0x247b {5447,96,21,11,5,5,1}
0x247c {1008,1008,33,33,4,4}
0x247d {241,156,29,13,6,4,1}
0x247e {5447,293,39,6,6,4,1}
0x247f {1129,1129,17,17,1,1,1,1}
0x2481 {805,90,35}
0x2482 {4431,4431,11}
0x2483 {7860,7860,29,29}
0x2485 {8177,8177,27,27}
0x2486 {190,190,33,33}
0x2487 {5101,374,33,14,6}
0x2489 {854,854,21,21}
0x248a {8177,8177,9,9}
0x248b {15827,36,36,10,7}
0x248c {8176,8176,20,20}
0x248d {15827,187,24,11,3}
0x248e {16369,258,29,16,5}
0x248f {3052,3052,32,32,4,4}
0x2491 {8177,8177,18,18}
0x2492 {7860,7860,3,3}
0x2493 {1519,69,4,4,3}
0x2494 {1771,1771,3,3}
0x2495 {1771,226,53,5,3}
0x2496 {16369,95,3,3,3}
0x2497 {4074,4074,34,34,3,3}
0x2499 {113,113,113,15,3}
0x249a {2032,216,28,16,3}
0x249b {7651,7651,26,26,3,3}
0x249c {16369,91,14,14,3}
0x249d {616,616,21,21,3,3}
0x249e {301,301,13,13,3,3}
0x249f {854,106,30,18,3,3,1}
0x24a1 {8176,8176,37,37}
0x24a2 {6127,6127,19,19}
0x24a3 {616,616,9,9,4}
0x24a4 {58,58,3,3}
0x24a5 {2590,114,37,19,3}
0x24a6 {15827,251,62,9,3}
0x24a7 {1764,1764,16,16,6,6}
0x24a9 {5447,239,35,12,11}
0x24aa {609,609,41,10,2}
0x24ab {6118,6118,14,14,3,3}
0x24ac {241,156,32,11,3}
0x24ad {8177,8177,32,32,3,3}
0x24ae {6496,6496,27,27,9,9}
0x24af {5447,155,21,8,6,3,2}
0x24b1 {5341,344,16,8,8}
0x24b2 {5447,126,24,5,3}
0x24b3 {7147,7147,25,25,3,3}
0x24b4 {16369,171,3,3,3}
0x24b5 {1246,1246,17,17,3,3}
0x24b6 {2621,2621,3,3,3,3}
0x24b7 {1351,311,24,11,3,3,3}
0x24b9 {6127,6127,37,37,3,3}
0x24ba {8174,8174,5,5,5,5}
0x24bb {16369,199,35,3,3,3,3}
0x24bc {2541,2541,33,33,3,3}
0x24bd {13321,123,24,8,3,3,3}
0x24be {571,571,28,11,3,3,2}
0x24bf {8176,8176,28,28,3,3,1,1}
0x24c1 {7891,7891,19,19}
0x24c2 {154,154,11,11}
0x24c3 {16369,172,38,12,8}
0x24c5 {5447,113,34,20,4}
0x24c6 {5341,171,13,7,6}
0x24c7 {5320,5320,11,11,4,4}
0x24c9 {4081,101,35,5,3}
0x24ca {2249,62,9,9,8}
0x24cb {7891,7891,10,10,3,3}
0x24cc {14315,180,57,28,3}
0x24cd {2590,2590,27,27,3,3}
0x24ce {358,358,11,11,3,3}
0x24cf {14315,120,45,16,8,4,1}
0x24d1 {13321,104,31,7,5}
0x24d2 {4081,149,34,15,3}
0x24d3 {4078,4078,25,25,3,3}
0x24d4 {16369,95,27,19,3}
0x24d5 {343,343,20,20,4,4}
0x24d6 {8176,8176,41,41,3,3}
0x24d7 {916,4,4,4,4,4,3}
0x24d9 {64,64,26,26,3,3}
0x24da {1764,1764,12,12,3,3}
0x24db {2032,104,39,10,3,3,3}
0x24dc {6118,6118,32,32,3,3}
0x24dd {113,113,113,17,3,3,3}
0x24de {5341,209,29,6,3,3,3}
0x24df {2541,2541,26,26,3,3,1,1}
0x24e1 {4431,4431,33,13,8}
0x24e2 {5101,193,7,7,7}
0x24e3 {1891,1891,4,4,4,4}
0x24e4 {172,172,23,10,3}
0x24e5 {56,56,11,11,3,3}
0x24e6 {8177,8177,28,28,3,3}
0x24e7 {16369,106,47,17,7,3,1}
0x24e9 {8177,8177,27,27,3,3}
0x24ea {2032,2032,45,45,3,3}
0x24eb {14315,306,42,9,6,3,3}
0x24ec {7147,7147,7,7,3,3}
0x24ed {49,49,22,22,3,3,3}
0x24ee {5447,257,31,3,3,3,3}
0x24ef {8174,8174,25,25,5,5,1,1}
0x24f1 {106,106,18,18,4,4}
0x24f2 {8177,8177,31,31,7,7}
0x24f3 {5447,215,54,18,7,3,1}
0x24f4 {2716,2716,17,17,3,3}
0x24f5 {15827,53,53,16,7,4,3}
0x24f6 {70,70,17,17,3,3,3}
0x24f7 {513,513,20,20,4,4,1,1}
0x24f9 {5341,416,14,14,9,4,1}
0x24fa {5101,59,12,5,5,3,2}
0x24fb {1008,1008,22,22,5,5,1,1}
0x24fc {15827,183,26,10,3,3,1}
0x24fd {7147,7147,22,22,3,3,1,1}
0x24fe {2526,2526,26,26,3,3,1,1}
0x24ff {1351,45,45,21,1,1,1,1,1}
0x2501 {1176,146,42}
0x2502 {1057,1057,20}
0x2503 {8177,8177,17,17}
0x2505 {1624,1624,37,37}
0x2506 {7651,7651,31,31}
0x2507 {1519,146,10,10,7}
0x2509 {1510,1510,19,19}
0x250a {112,112,18,18}
0x250b {5447,146,65,16,6}
0x250c {8177,8177,43,43}
0x250d {113,113,14,14,6}
0x250e {16,16,16,16,5}
0x250f {2026,2026,20,20,5,5}
0x2511 {2526,2526,21,21}
0x2512 {265,265,11,11}
0x2513 {2249,125,54,24,6}
0x2514 {116,116,52,52}
0x2515 {241,241,15,5,5}
0x2516 {15827,219,47,6,6}
0x2517 {301,301,15,15,6,6}
0x2519 {343,224,56,18,6}
0x251a {16369,111,35,5,5}
0x251b {2032,2032,6,6,5,5}
0x251c {5320,72,35,9,6}
0x251d {420,420,8,8,6,6}
0x251e {1350,1350,31,31,7,7}
0x251f {15827,449,12,12,6,5,1}
0x2521 {7891,7891,21,21}
0x2522 {7798,7798,21,21}
0x2523 {2032,198,40,10,4}
0x2525 {5101,123,19,19,3}
0x2526 {14315,102,7,7,3}
0x2527 {8176,8176,23,23,7,7}
0x2529 {14315,425,45,4,4}
0x252a {11797,204,33,17,2}
0x252b {8177,8177,36,36,3,3}
0x252c {5447,243,30,16,3}
0x252d {2590,2590,22,22,3,3}
0x252e {8177,8177,35,35,5,5}
0x252f {5101,5101,9,9,9,3,2}
0x2531 {571,571,21,4,4}
0x2532 {16369,66,27,6,5}
0x2533 {406,406,8,8,6,6}
0x2534 {5341,120,52,15,3}
0x2535 {7987,7987,19,19,7,7}
0x2536 {496,496,8,8,3,3}
0x2537 {2249,57,47,7,6,4,3}
0x2539 {896,896,34,34,5,5}
0x253a {8177,8177,14,14,3,3}
0x253b {14315,83,30,11,6,3,3}
0x253c {3706,3706,14,14,6,6}
0x253d {16369,66,24,18,5,4,3}
0x253e {14315,46,27,8,6,3,2}
0x253f {6127,6127,16,16,6,6,1,1}
0x2541 {196,196,15,15}
0x2542 {8177,8177,17,17}
0x2543 {16369,105,35,6,6}
0x2545 {16369,166,22,7,6}
0x2546 {4081,285,11,10,5}
0x2547 {8177,8177,14,14,6,6}
0x2549 {5447,192,8,8,8}
0x254a {5101,85,18,6,2}
0x254b {4078,4078,17,17,3,3}
0x254c {4431,4431,13,13,6}
0x254d {2621,2621,31,31,6,6}
0x254e {2716,2716,9,9,3,3}
0x254f {1519,279,46,11,9,5,2}
0x2551 {16369,193,30,8,5}
0x2552 {14315,211,45,15,2}
0x2553 {1891,1891,14,14,4,4}
0x2554 {49,49,49,14,2}
0x2555 {8174,8174,36,36,2,2}
0x2556 {2373,2373,27,27,2,2}
0x2557 {5447,97,36,20,2,2,2}
0x2559 {301,301,17,17,3,3}
0x255a {730,730,13,13,2,2}
0x255b {1939,43,15,10,4,3,2}
0x255c {8177,8177,27,27,3,3}
0x255d {2032,234,30,7,5,3,2}
0x255e {5447,212,44,7,2,2,2}
0x255f {1156,1156,34,34,2,2,2,2}
0x2561 {113,113,29,5,5}
0x2562 {2590,150,10,10,8}
0x2563 {1008,1008,22,22,4,4}
0x2565 {1939,1939,19,19,3,3}
0x2566 {8174,8174,17,17,5,5}
0x2567 {1771,147,22,11,7,3,3}
0x2569 {570,570,14,14,6,6}
0x256a {7651,7651,24,24,2,2}
0x256b {259,83,30,8,6,3,2}
0x256c {196,196,22,22,3,3}
0x256d {1691,1691,14,14,3,2,2}
0x256e {16369,127,6,6,6,5,2}
0x256f {7147,7147,20,20,5,5,2,2}
0x2571 {8177,8177,10,10,6,6}
0x2572 {496,496,25,25,3,3}
0x2573 {451,451,32,3,3,3,3}
0x2574 {8177,8177,17,17,5,5}
0x2575 {581,581,24,24,7,3,2}
0x2576 {5447,97,37,12,6,5,2}
0x2577 {1510,1510,19,19,3,3,2,2}
0x2579 {49,49,49,9,8,3,3}
0x257a {113,113,113,15,2,2,2}
0x257b {8177,8177,33,33,3,3,2,2}
0x257c {16369,145,23,16,8,3,2}
0x257d {7860,7860,33,33,5,5,2,2}
0x257e {1771,1771,20,20,2,2,2,2}
0x257f {5101,261,27,8,2,2,1,1,1}
0x2581 {8177,8177,16,16}
0x2582 {2032,2032,28,28}
0x2583 {1057,411,36,11,6}
0x2585 {11797,159,30,7,4}
0x2586 {637,22,22,7,5}
0x2587 {4078,4078,30,30,5,5}
0x2589 {5101,185,18,14,4}
0x258a {5101,5101,36,9,9}
0x258b {28,28,6,6,3,3}
0x258c {11797,123,33,10,6}
0x258d {496,496,19,19,5,5}
0x258e {8177,8177,26,26,4,4}
0x258f {5447,183,20,5,5,5,1}
0x2591 {1939,157,47,12,6}
0x2592 {113,113,113,5,3}
0x2593 {220,220,14,14,3,3}
0x2595 {351,351,28,28,3,3}
0x2596 {490,490,34,34,3,3}
0x2597 {4081,417,25,3,3,3,3}
0x2599 {6118,6118,16,16,3,3}
0x259a {8177,8177,5,5,5,5}
0x259b {16369,47,45,5,5,3,3}
0x259c {1008,1008,31,31,3,3}
0x259d {14315,141,27,10,4,3,3}
0x259e {196,126,22,5,5,4,3}
0x259f {7987,7987,5,5,5,5,1,1}
0x25a1 {2032,20,20,11,6}
0x25a2 {5101,252,46,9,7}
0x25a3 {2621,2621,19,19,6,6}
0x25a5 {98,98,9,9,3,3}
0x25a6 {6127,6127,15,15,3,3}
0x25a7 {14315,167,13,9,5,4,3}
0x25a9 {8177,8177,16,16,5,5}
0x25aa {8174,8174,22,22,2,2}
0x25ab {301,301,16,9,6,3,2}
0x25ac {203,203,24,24,3,3}
0x25ad {16369,220,24,12,3,2,2}
0x25ae {113,113,113,6,6,5,2}
0x25af {172,172,20,20,4,4,2,2}
0x25b1 {1008,1008,25,25,7,7}
0x25b2 {1764,1764,28,28,3,3}
0x25b3 {805,311,11,11,10,3,3}
0x25b4 {46,46,3,3,3,3}
0x25b5 {16369,151,45,8,3,2,2}
0x25b6 {16369,159,3,3,3,2,2}
0x25b7 {1567,1567,14,14,3,3,2,2}
0x25b9 {16369,225,56,15,8,3,3}
0x25ba {1519,5,5,5,5,5,2}
0x25bb {7606,7606,28,28,3,3,2,2}
0x25bc {16369,140,60,11,3,3,3}
0x25bd {6127,6127,26,26,3,3,2,2}
0x25be {8176,8176,22,22,3,3,2,2}
0x25bf {14315,212,17,6,3,3,1,1,1}
0x25c1 {451,451,32,9,8}
0x25c2 {16369,172,46,9,6}
0x25c3 {3034,3034,16,16,3,3}
0x25c5 {7147,7147,36,36,3,3}
0x25c6 {496,496,15,15,4,4}
0x25c7 {5447,59,41,9,9,3,1}
0x25c9 {112,112,13,13,3,3}
0x25ca {3052,3052,29,29,3,3}
0x25cb {16369,3,3,3,3,3,3}
0x25cc {7798,7798,18,18,3,3}
0x25cd {1519,257,21,9,5,3,3}
0x25ce {224,224,17,8,8,3,3}
0x25cf {7987,7987,24,24,3,3,1,1}
0x25d1 {6127,6127,23,23,5,5}
0x25d2 {1246,1246,28,28,5,5}
0x25d3 {14315,115,44,10,4,3,3}
0x25d5 {16369,246,29,8,8,3,2}
0x25d6 {11797,243,24,9,7,5,2}
0x25d7 {2156,2156,31,31,3,3,2,2}
0x25d9 {5447,287,14,12,8,3,3}
0x25da {14315,93,48,9,6,5,2}
0x25db {8177,8177,8,8,3,3,2,2}
0x25dc {16369,224,31,3,3,3,3}
0x25dd {8174,8174,25,25,3,3,2,2}
0x25de {7891,7891,7,7,6,6,2,2}
0x25df {106,66,13,6,6,3,1,1,1}
0x25e1 {4078,4078,7,7,7,7}
0x25e2 {7147,7147,17,17,5,5}
0x25e3 {1176,116,30,9,5,3,1}
0x25e5 {16369,360,32,3,3,3,3}
0x25e6 {16369,79,27,11,6,4,3}
0x25e7 {1891,1891,19,19,3,3,1,1}
0x25e9 {3241,3241,25,23,6,4,3}
0x25ea {16369,193,42,24,2,2,2}
0x25eb {7860,7860,26,26,3,3,2,2}
0x25ec {5341,295,40,6,3,3,3}
0x25ed {7651,7651,28,28,3,3,2,2}
0x25ee {238,238,25,25,7,7,2,2}
0x25ef {16369,184,24,19,7,3,1,1,1}
0x25f1 {15827,81,31,8,6,4,1}
0x25f2 {4081,170,33,19,7,3,2}
0x25f3 {2653,2653,14,14,3,3,1,1}
0x25f4 {91,91,8,8,3,3,2}
0x25f5 {496,496,11,11,5,5,2,2}
0x25f6 {296,296,10,10,3,3,2,2}
0x25f7 {5341,182,14,11,7,3,1,1,1}
0x25f9 {7147,7147,16,16,6,6,1,1}
0x25fa {7860,7860,21,21,2,2,2,2}
0x25fb {4081,279,25,6,6,3,1,1,1}
0x25fc {6127,6127,37,37,3,3,1,1}
0x25fd {16369,185,27,14,3,3,1,1,1}
0x25fe {15827,134,41,22,2,2,1,1,1}
0x25ff {7126,7126,30,30,1,1,1,1,1,1}
0x2601 {14315,263,21}
0x2602 {1351,71,17}
0x2603 {7798,7798,23,23}
0x2605 {916,916,27,27}
0x2606 {7860,7860,23,23}
0x2607 {1939,1939,30,13,1}
0x2609 {16,16,6,6}
0x260a {8177,8177,28,28}
0x260b {4081,468,11,11,8}
0x260c {154,154,12,12}
0x260d {5447,136,31,15,10}
0x260e {16369,275,21,18,7}
0x260f {2621,2621,15,15,1,1}
0x2611 {7147,7147,29,29}
0x2612 {8174,8174,18,18}
0x2613 {5447,141,15,15,5}
0x2615 {5447,243,8,8,8}
0x2616 {4431,4431,14,5,5}
0x2617 {2032,2032,7,7,4,4}
0x2619 {4081,123,33,17,3}
0x261a {13321,173,6,6,6}
0x261b {637,637,19,19,6,6}
0x261c {5101,337,21,13,9}
0x261d {4078,4078,28,28,5,5}
0x261e {6127,6127,36,36,6,6}
0x261f {16369,99,47,14,1,1,1}
0x2621 {6118,6118,12,12}
0x2622 {2373,2373,34,34}
0x2623 {16369,164,28,7,7}
0x2625 {16369,170,30,9,4}
0x2626 {11797,186,31,4,4}
0x2627 {1567,1567,4,4,4,4}
0x2629 {5447,240,51,19,4}
0x262a {16369,128,11,11,4}
0x262b {1008,1008,30,30,4,4}
0x262c {113,113,113,7,7}
0x262d {2653,2653,28,28,4,4}
0x262e {406,406,6,6,4,4}
0x262f {196,36,8,4,4,4,1}
0x2631 {5341,213,21,4,4}
0x2632 {5447,48,25,8,8}
0x2633 {6127,6127,30,30,6,6}
0x2635 {1008,1008,34,34,4,4}
0x2636 {2373,2373,26,26,7,7}
0x2637 {31,31,10,4,4,4,1}
0x2639 {8177,8177,19,19,5,5}
0x263a {238,238,22,22,5,5}
0x263b {15827,218,31,6,6,5,1}
0x263c {916,916,6,6,6,6}
0x263d {112,112,25,8,5,4,1}
0x263e {16369,279,6,6,6,5,1}
0x263f {4074,4074,13,13,1,1,1,1}
0x2641 {7891,7891,11,11}
0x2642 {1008,1008,33,33}
0x2643 {805,311,23,6,6}
0x2645 {5101,192,10,10,7}
0x2646 {16369,35,25,9,7}
0x2647 {7126,7126,25,25,5,5}
0x2649 {14315,59,43,5,3}
0x264a {3241,191,19,16,7}
0x264b {2541,2541,18,18,3,3}
0x264c {113,113,113,6,3}
0x264d {2032,2032,35,35,3,3}
0x264e {8177,8177,33,33,3,3}
0x264f {15827,222,27,9,9,4,1}
0x2651 {1006,98,34,13,6}
0x2652 {16369,149,26,9,5}
0x2653 {496,496,10,10,5,5}
0x2655 {8177,8177,21,21,3,3}
0x2656 {1846,1846,34,34,5,5}
0x2657 {113,113,113,5,5,3,3}
0x2659 {1002,1002,22,22,3,3}
0x265a {7891,7891,13,13,5,5}
0x265b {1771,181,14,7,7,3,3}
0x265c {112,112,12,12,3,3}
0x265d {1939,1939,34,16,5,3,3}
0x265e {16369,148,41,16,5,5,3}
0x265f {1771,1771,25,25,5,5,1,1}
0x2661 {451,296,16,13,3}
0x2662 {16369,99,42,17,4}
0x2663 {7651,7651,34,34,5,5}
0x2665 {1414,1414,26,26,3,3}
0x2666 {8177,8177,29,29,3,3}
0x2667 {805,311,15,15,3,3,1}
0x2669 {1771,1771,9,9,3,3}
0x266a {1226,1226,14,14,3,3}
0x266b {16369,347,31,4,4,4,3}
0x266c {8177,8177,33,33,3,3}
0x266d {15827,190,27,16,3,2,2}
0x266e {5320,380,16,13,4,3,3}
0x266f {1624,1624,21,21,4,4,1,1}
